-0.169509, -0.952523, -0.045729, 0.968568
-0.172334, -0.949462, -0.039012, 0.965764
-0.179837, -0.950217, -0.036085, 0.967758
-0.183817, -0.945493, -0.030145, 0.963667
-0.178331, -0.938685, -0.023636, 0.955767
-0.168532, -0.936354, -0.018561, 0.951581
-0.155521, -0.935774, -0.019153, 0.948803
-0.146874, -0.937244, -0.024549, 0.949000
-0.139192, -0.914394, -0.031057, 0.925449
-0.199393, -0.906156, -0.174485, 0.944099
-0.198542, -0.906153, -0.173968, 0.943821
-0.198348, -0.906719, -0.173115, 0.944167
-0.198174, -0.907134, -0.172347, 0.944387
-0.197922, -0.907222, -0.171657, 0.944293
-0.197981, -0.907775, -0.170549, 0.944637
-0.197558, -0.907893, -0.170137, 0.944588
-0.197272, -0.907620, -0.169864, 0.944217
-0.196825, -0.907375, -0.168840, 0.943704
-0.197090, -0.906207, -0.171130, 0.943049
-0.197997, -0.905061, -0.171340, 0.942176
-0.198908, -0.905074, -0.175421, 0.943130
-0.200395, -0.906033, -0.178604, 0.944962
-0.198106, -0.903198, -0.177770, 0.941603
-0.197575, -0.905294, -0.176534, 0.943270
-0.190704, -0.910876, -0.168806, 0.945811
-0.188628, -0.913336, -0.163414, 0.946819
-0.186665, -0.912610, -0.162066, 0.945498
-0.184996, -0.909492, -0.161146, 0.942002
-0.179773, -0.910765, -0.161584, 0.942295
-0.178225, -0.910582, -0.161880, 0.941875
-0.174448, -0.912598, -0.168957, 0.944359
-0.168093, -0.915169, -0.174542, 0.946707
-0.178313, -0.927055, -0.169253, 0.959100
-0.191606, -0.937838, -0.164593, 0.971259
-0.213580, -0.944313, -0.156123, 0.980672
-0.233913, -0.968619, -0.149478, 1.007612
-0.250386, -0.954080, -0.147977, 0.997426
-0.258521, -0.937402, -0.148379, 0.983653
-0.261352, -0.931315, -0.156328, 0.979842
-0.259986, -0.927356, -0.161532, 0.976563
-0.264387, -0.924839, -0.171367, 0.977034
-0.269012, -0.920396, -0.174764, 0.974699
-0.270024, -0.909954, -0.174803, 0.965135
-0.267212, -0.895729, -0.171434, 0.950328
-0.264206, -0.900283, -0.167722, 0.953124
-0.263793, -0.877744, -0.165649, 0.931375
-0.259223, -0.866952, -0.175362, 0.921713
-0.256545, -0.859049, -0.186140, 0.915657
-0.256330, -0.855827, -0.195735, 0.914581
-0.258619, -0.857196, -0.204169, 0.918343
-0.256669, -0.859090, -0.207279, 0.920260
-0.247664, -0.863637, -0.211632, 0.923035
-0.238898, -0.872276, -0.224887, 0.931939
-0.236453, -0.884405, -0.241477, 0.946780
-0.244178, -0.899009, -0.253477, 0.965449
-0.259808, -0.927025, -0.224381, 0.988545
-0.281211, -0.946532, -0.222829, 1.012252
-0.304085, -0.947866, -0.201586, 1.015655
-0.322461, -0.985180, -0.181218, 1.052331
-0.322288, -0.985560, -0.182261, 1.052814
-0.311637, -0.952348, -0.185729, 1.019107
-0.294425, -0.935939, -0.167444, 0.995342
-0.273507, -0.936634, -0.126678, 0.983939
-0.256509, -0.943135, -0.087099, 0.981268
-0.247520, -0.942821, -0.067558, 0.977109
-0.245448, -0.935145, -0.062048, 0.968809
-0.247115, -0.925398, -0.063515, 0.959927
-0.249758, -0.918907, -0.061817, 0.954249
-0.246983, -0.911269, -0.055621, 0.945784
-0.242198, -0.905633, -0.064642, 0.939686
-0.236749, -0.899332, -0.072852, 0.932821
-0.231849, -0.895087, -0.080040, 0.928085
-0.225821, -0.896388, -0.089715, 0.928739
-0.218395, -0.896231, -0.098708, 0.927723
-0.212863, -0.895806, -0.106892, 0.926933
-0.206361, -0.889831, -0.114642, 0.920612
-0.198128, -0.886259, -0.123070, 0.916436
-0.197213, -0.885984, -0.131623, 0.917162
-0.206408, -0.886117, -0.131531, 0.919297
-0.212197, -0.885383, -0.137188, 0.920734
-0.202041, -0.885955, -0.152394, 0.921391
-0.198632, -0.905617, -0.163831, 0.941508
-0.194708, -0.932493, -0.170322, 0.967711
-0.187649, -0.960359, -0.180926, 0.995106
-0.175098, -0.982386, -0.188809, 1.015574
-0.172590, -1.011295, -0.193563, 1.044017
-0.172433, -1.026013, -0.184412, 1.056619
-0.177827, -1.027684, -0.163536, 1.055700
-0.202047, -1.028998, -0.139216, 1.057847
-0.240144, -1.021269, -0.115594, 1.055473
-0.294156, -1.016784, -0.105929, 1.063766
-0.332997, -1.005072, -0.100349, 1.063544
-0.344644, -0.986103, -0.107298, 1.050091
-0.338326, -0.968760, -0.124444, 1.033657
-0.303064, -0.953922, -0.138403, 1.010431
-0.299215, -0.944370, -0.120409, 0.997929
-0.296803, -0.920708, -0.126700, 0.975627
-0.293012, -0.896396, -0.135762, 0.952792
-0.293706, -0.903347, -0.149458, 0.961580
-0.296715, -0.918129, -0.174519, 0.980540
-0.293792, -0.926494, -0.199780, 0.992279
-0.299082, -0.928424, -0.227848, 1.001667
-0.310710, -0.958217, -0.230033, 1.033265
-0.322407, -1.001977, -0.217502, 1.074807
-0.312507, -1.034694, -0.190764, 1.097563
-0.326695, -1.049805, -0.172166, 1.112862
-0.328005, -0.992398, -0.189590, 1.062254
-0.321644, -0.954136, -0.202048, 1.026964
-0.304092, -0.946553, -0.172002, 1.008969
-0.281247, -0.959164, -0.110152, 1.005599
-0.260702, -0.965956, -0.076323, 1.003425
-0.249192, -0.962396, -0.070515, 0.996632
-0.239509, -0.943933, -0.084068, 0.977467
-0.233472, -0.926382, -0.094018, 0.959965
-0.232814, -0.910029, -0.103064, 0.944975
-0.207605, -0.898830, -0.112367, 0.929313
-0.206117, -0.888190, -0.124915, 0.920310
-0.204493, -0.880992, -0.136687, 0.914684
-0.198833, -0.873475, -0.145133, 0.907501
-0.194698, -0.869465, -0.154091, 0.904223
-0.195655, -0.862445, -0.165746, 0.899758
-0.200237, -0.851868, -0.177881, 0.892981
-0.207410, -0.845673, -0.179358, 0.889016
-0.196686, -0.855836, -0.176794, 0.895766
-0.191432, -0.867820, -0.196962, 0.910248
-0.198251, -0.894047, -0.222687, 0.942451
-0.194079, -0.921899, -0.238720, 0.971880
-0.183648, -0.953960, -0.250998, 1.003377
-0.179611, -0.978148, -0.258440, 1.027533
-0.183137, -1.003123, -0.254431, 1.050966
-0.184876, -1.019233, -0.228255, 1.060714
-0.204379, -1.014478, -0.200531, 1.054110
-0.250829, -1.018448, -0.163341, 1.061524
-0.326665, -1.013488, -0.132912, 1.073096
-0.398109, -1.023530, -0.106909, 1.103419
-0.424001, -1.012087, -0.095394, 1.101452
-0.396046, -0.998099, -0.113154, 1.079749
-0.351632, -0.986752, -0.134380, 1.056117
-0.333160, -0.971713, -0.143642, 1.037235
-0.324181, -0.951270, -0.147593, 1.015771
-0.315725, -0.919425, -0.147158, 0.983199
-0.316707, -0.893157, -0.167683, 0.962367
-0.313679, -0.873704, -0.191785, 0.947911
-0.309238, -0.857917, -0.224063, 0.939071
-0.302287, -0.853293, -0.236552, 0.935651
-0.289928, -0.848850, -0.221127, 0.923852
-0.301238, -0.870826, -0.215622, 0.946348
-0.323049, -0.904713, -0.258634, 0.994866
-0.307741, -0.923434, -0.295466, 1.017219
-0.314012, -0.924440, -0.313315, 1.025358
-0.324518, -0.955961, -0.317400, 1.058261
-0.333585, -0.981843, -0.276419, 1.073174
-0.344314, -1.011280, -0.224582, 1.091640
-0.350147, -1.009980, -0.210946, 1.089569
-0.321996, -0.958384, -0.214347, 1.033502
-0.285230, -0.936060, -0.186272, 0.996124
-0.264666, -0.926600, -0.172700, 0.979010
