18, 0.005794
19, 0.000971
20, -0.005831
21, 0.007524
22, 0.019129
23, 0.002534
24, 0.009231
25, 0.013078
26, 0.020562
27, 0.034895
28, 0.052921
29, 0.024163
30, 0.011355
31, -0.037540
32, -0.028315
33, -0.033370
34, -0.033122
35, -0.037999
36, -0.038606
37, -0.034581
38, -0.026846
39, -0.015057
40, -0.009032
41, -0.005070
42, 0.007726
43, 0.026309
44, 0.035963
45, 0.058424
46, 0.059547
47, 0.008827
48, -0.024740
49, 0.057572
50, 0.078914
51, 0.008386
52, -0.115513
53, -0.055552
54, 0.043010
55, 0.048554
56, -0.000704
57, -0.014194
58, -0.020843
59, -0.023125
60, -0.017376
61, -0.008105
62, -0.009029
63, -0.007633
64, -0.014095
65, -0.007693
66, 0.001756
67, 0.000450
0, 0.052463
1, 0.038913
2, 0.014753
3, 0.012403
4, 0.021118
5, 0.012137
6, 0.017643
7, -0.006710
8, -0.019279
9, -0.025248
10, -0.030857
11, -0.030032
12, -0.028359
13, -0.027505
14, -0.033885
15, -0.036755
16, -0.034165
17, -0.029869
18, -0.023316
19, -0.015740
20, -0.007102
21, 0.001998
22, 0.014555
23, 0.027659
24, 0.045619
25, 0.069714
26, 0.052815
27, 0.002255
28, 0.020842
29, 0.082064
30, 0.060178
31, -0.094552
32, -0.126117
33, -0.048150
34, 0.122195
35, 0.019276
36, -0.019964
37, -0.020075
38, -0.020841
39, -0.013380
40, -0.002027
41, -0.006872
42, -0.003037
43, 0.001276
44, -0.001294
45, -0.002234
46, 0.001707
47, 0.007775
48, 0.019839
49, 0.010499
50, 0.001044
51, 0.005668
52, 0.016356
53, 0.022695
54, 0.034568
55, 0.030114
56, 0.013559
57, -0.003139
58, 0.010456
59, 0.013495
60, -0.000219
61, 0.002243
62, -0.009926
63, -0.017015
64, -0.021915
65, -0.024545
66, -0.030733
67, -0.023740
0, -0.030985
1, -0.022497
2, -0.015312
3, -0.001656
4, 0.020505
5, 0.049243
6, 0.086603
7, 0.085827
8, 0.003504
9, -0.035613
10, -0.031230
11, -0.023420
12, -0.019014
13, -0.027220
14, -0.006910
15, -0.001290
16, -0.006448
17, -0.008570
18, -0.007670
19, -0.003385
20, -0.000409
21, -0.001658
22, 0.001348
23, 0.002181
24, -0.002444
25, 0.000879
26, 0.003492
27, 0.012072
28, 0.013556
29, 0.003294
30, 0.017976
31, 0.017235
32, 0.022032
33, 0.030565
34, 0.032737
35, 0.006973
36, 0.008834
37, 0.042696
38, 0.004303
39, 0.003427
40, -0.006300
41, -0.017961
42, -0.016191
43, -0.038085
44, -0.046917
45, -0.041052
46, -0.032491
47, -0.040014
48, 0.017497
49, 0.033862
50, 0.042401
51, 0.047498
52, -0.002945
53, -0.016157
54, 0.023216
55, 0.087028
56, 0.033245
57, -0.106925
58, -0.090931
59, -0.000265
60, 0.080684
61, -0.006539
62, -0.021868
63, -0.016421
64, -0.018636
65, -0.013512
66, -0.010616
67, -0.011212
0, -0.008366
1, 0.000806
2, 0.001484
3, 0.003765
4, 0.002073
5, 0.025322
6, 0.001138
7, 0.004888
8, 0.019971
9, 0.011503
10, 0.013547
11, 0.024651
12, 0.051790
13, 0.018339
14, 0.016643
15, -0.057363
16, -0.047769
17, -0.038021
18, -0.038578
19, -0.036025
20, -0.035396
21, -0.037211
22, -0.033970
23, -0.023297
24, -0.012022
25, 0.009792
26, 0.035850
27, 0.052075
28, 0.053932
29, 0.067565
30, 0.020864
31, 0.045642
32, 0.057527
33, 0.056911
34, -0.096510
35, -0.124744
36, -0.082052
37, 0.107318
38, 0.039699
39, -0.024849
40, -0.028544
41, -0.027551
42, -0.009728
43, -0.000244
44, -0.010423
45, 0.000453
46, -0.007577
47, -0.004774
48, -0.003709
49, -0.002116
50, -0.001091
51, 0.001519
52, 0.006765
53, 0.004789
54, 0.002809
55, -0.002063
56, 0.077822
57, 0.037189
58, 0.031388
59, 0.038889
60, 0.025816
61, -0.009025
62, -0.013948
63, -0.003888
64, -0.012426
65, -0.024589
66, -0.043451
67, -0.040894
0, -0.037903
1, -0.025751
2, -0.016221
3, 0.006649
4, 0.028864
5, 0.048893
6, 0.049380
7, 0.062887
8, 0.020732
9, 0.082848
10, 0.067971
11, 0.018837
12, -0.171351
13, -0.117696
14, 0.008359
15, 0.117921
16, -0.002016
17, -0.019584
18, -0.023172
19, -0.017740
20, -0.011881
21, -0.012337
22, -0.008419
23, 0.002320
24, 0.003093
25, 0.000494
26, -0.005229
27, 0.003135
28, 0.003549
29, 0.009541
30, 0.011585
31, 0.014189
32, 0.016563
33, 0.054556
34, 0.049743
35, 0.022567
36, 0.005124
37, -0.000967
38, 0.014398
39, 0.018310
40, 0.000846
41, -0.016870
42, -0.023675
43, -0.035038
44, -0.034893
45, -0.032658
46, -0.032216
47, -0.045915
48, -0.052148
49, -0.043558
50, -0.036592
51, -0.030730
52, -0.023367
53, -0.012035
54, -0.000660
55, 0.017920
56, 0.022987
57, 0.043628
58, 0.083181
59, 0.039587
60, 0.042905
61, 0.070823
62, 0.085064
63, -0.027759
64, -0.028143
65, -0.024812
66, -0.029337
67, -0.023904
0, -0.014402
1, -0.001037
2, -0.002998
3, -0.002307
4, -0.006502
5, -0.009969
6, 0.001615
7, -0.004870
8, 0.017082
9, 0.012969
10, 0.015865
11, 0.021737
12, 0.054007
13, 0.028951
14, 0.009745
15, -0.002779
16, 0.013512
17, 0.034854
18, 0.008837
19, -0.000104
20, -0.021730
21, -0.031469
22, -0.040557
23, -0.038282
24, -0.038531
25, -0.038807
26, -0.046649
27, -0.056452
28, -0.040663
29, -0.036981
30, -0.056381
31, 0.018701
32, 0.012329
33, 0.064818
34, 0.125099
35, -0.017931
36, -0.143614
37, -0.093509
38, 0.053102
39, 0.134728
40, 0.004887
41, -0.015808
42, -0.012776
43, -0.006232
44, 0.010094
45, -0.007260
46, 0.003761
47, 0.001955
48, -0.000573
49, 0.000835
50, 0.001973
51, 0.000592
52, 0.001555
53, 0.000073
54, 0.015279
55, 0.007823
56, 0.006310
57, 0.001488
58, 0.004039
59, 0.007053
60, 0.012396
61, 0.020491
62, 0.019803
63, 0.022239
64, 0.033883
65, 0.046550
66, 0.020101
67, 0.010315
0, -0.048991
1, -0.045193
2, -0.038297
3, -0.028580
4, -0.016197
5, -0.003035
6, 0.018301
7, 0.033668
8, 0.041207
9, 0.041455
10, 0.002741
11, 0.001807
12, 0.043969
13, 0.082668
14, -0.007259
15, -0.099174
16, -0.082028
17, 0.033974
18, 0.044312
19, -0.006514
20, -0.018400
21, -0.017425
22, -0.012611
23, -0.007338
24, -0.015887
25, -0.005383
26, 0.004526
27, -0.008424
28, -0.010563
29, -0.008092
30, 0.001500
31, 0.005674
32, -0.009416
33, -0.001612
34, 0.002919
35, 0.010260
36, 0.001053
37, -0.001283
38, 0.004322
39, 0.016135
40, 0.017838
41, 0.025359
42, 0.038477
43, 0.008178
44, 0.018707
45, 0.012053
46, -0.007181
47, -0.025223
48, -0.012596
49, -0.022910
50, -0.019000
51, -0.034323
52, -0.040741
53, -0.041924
54, -0.034793
55, -0.030681
56, -0.018851
57, -0.016074
58, -0.013394
59, -0.002318
60, 0.011007
61, 0.014984
62, 0.029647
63, 0.074586
64, 0.047283
65, 0.028869
66, 0.032904
67, 0.086719
0, -0.033801
1, -0.049149
2, -0.043437
3, -0.025773
4, -0.023257
5, -0.020974
6, -0.019636
7, -0.007761
8, -0.007709
9, -0.010834
10, -0.009495
11, -0.004729
12, 0.004337
13, 0.010825
14, 0.015085
15, 0.016522
16, 0.017221
17, 0.030649
18, 0.048127
19, 0.026158
20, 0.016355
21, 0.016073
22, 0.013108
23, 0.001726
24, 0.000778
25, -0.016056
26, -0.027774
27, -0.025612
28, -0.047483
29, -0.039403
30, -0.032116
31, -0.033687
32, -0.036132
33, -0.036017
34, -0.029332
35, -0.030502
36, -0.032950
37, -0.026154
38, -0.010051
39, 0.013590
40, 0.035429
41, 0.057353
42, 0.067577
43, 0.067375
44, -0.010103
45, 0.027276
46, 0.074463
47, 0.104376
48, -0.040481
49, -0.035283
50, -0.027349
51, -0.025556
52, -0.018416
53, -0.027443
54, -0.017952
55, -0.015182
56, -0.013410
57, -0.011843
58, -0.007775
59, -0.007884
60, 0.003189
61, 0.004413
62, -0.005581
63, -0.004175
64, 0.007775
65, 0.000066
66, 0.005556
67, 0.016366
0, 0.026383
1, 0.011923
2, 0.013128
3, 0.003804
4, 0.018474
5, -0.023836
6, -0.029340
7, -0.029807
8, -0.026977
9, -0.029600
10, -0.037559
11, -0.041646
12, -0.043267
13, -0.031418
14, -0.016144
15, 0.057606
16, 0.032043
17, 0.059679
18, 0.104391
19, 0.087104
20, -0.089114
21, -0.150180
22, -0.082493
23, 0.133612
24, 0.058978
25, -0.022997
26, -0.028094
27, -0.022770
28, -0.009077
29, -0.008268
30, -0.008137
31, 0.003921
32, 0.002807
33, -0.008730
34, -0.004068
35, -0.002911
36, -0.001632
37, 0.000590
38, 0.003452
39, 0.005595
40, 0.009927
41, 0.009060
42, -0.001322
43, 0.005243
44, 0.024484
45, 0.000958
46, 0.032500
47, 0.011650
48, 0.033222
49, 0.027971
50, 0.048809
51, 0.018772
52, 0.025753
53, 0.032479
54, -0.005359
55, 0.004253
56, -0.056228
57, -0.063766
58, -0.058420
59, -0.048625
60, -0.038596
61, -0.033897
62, -0.023621
63, -0.014137
64, -0.001441
65, 0.007538
66, 0.026687
67, 0.052126
0, -0.097738
1, -0.109337
2, -0.021033
3, 0.106179
4, 0.020839
5, -0.007304
6, -0.016053
7, -0.011754
8, -0.011058
9, -0.002046
10, -0.010460
11, -0.000421
12, 0.000716
13, -0.008572
14, -0.003315
15, 0.005196
16, -0.001126
17, -0.000489
18, 0.004085
19, 0.011022
20, 0.011858
21, 0.001094
22, -0.003247
23, 0.051106
24, 0.029614
25, 0.029621
26, 0.034033
27, 0.026572
28, 0.025672
29, -0.000305
30, -0.019555
31, -0.051108
32, -0.031448
33, -0.029276
34, -0.021968
35, -0.030207
36, -0.036460
37, -0.042933
38, -0.036511
39, -0.032101
40, -0.022714
41, -0.020942
42, -0.004708
43, 0.009206
44, 0.022472
45, 0.045070
46, 0.052768
47, 0.081770
48, 0.031397
49, 0.034586
50, 0.082844
51, 0.068899
52, -0.046541
53, -0.126260
54, -0.075349
55, 0.094906
56, 0.044297
57, -0.015946
58, -0.025469
59, -0.023088
60, -0.013018
61, -0.004918
62, -0.014420
63, -0.010603
64, -0.000162
65, 0.006447
66, 0.000493
67, -0.008017
0, 0.018128
1, 0.077652
2, 0.044109
3, 0.020920
4, -0.013398
5, 0.004829
6, 0.024512
7, 0.028922
8, 0.021745
9, -0.008691
10, -0.024282
11, -0.027857
12, -0.014762
13, -0.024082
14, -0.037490
15, -0.056947
16, -0.057283
17, -0.048223
18, -0.036846
19, -0.024450
20, -0.018817
21, -0.021159
22, -0.015877
23, -0.003729
24, 0.019738
25, 0.027684
26, 0.051460
27, 0.101942
28, 0.023606
29, 0.013713
30, 0.053355
31, -0.030681
32, -0.014706
33, -0.015469
34, -0.015798
35, -0.010074
36, -0.014024
37, -0.014327
38, -0.010716
39, -0.003392
40, -0.006025
41, -0.005938
42, -0.006047
43, -0.006809
44, -0.002484
45, 0.007745
46, 0.003973
47, -0.001256
48, 0.003795
49, -0.012911
50, 0.006598
51, 0.016696
52, 0.022529
53, 0.024667
54, 0.022246
55, 0.045685
56, 0.045859
57, 0.036359
58, 0.023783
59, 0.000007
60, 0.012140
61, 0.010402
62, 0.007744
63, -0.015081
64, -0.022328
65, -0.025933
66, -0.028827
67, -0.045865
0, -0.007346
1, 0.015974
2, 0.040108
3, 0.033128
4, -0.012216
5, -0.018557
6, 0.082793
7, 0.084579
8, -0.024205
9, -0.147666
10, -0.114232
11, -0.008241
12, 0.101976
13, 0.027180
14, -0.018733
15, -0.028078
16, -0.018989
17, -0.017781
18, -0.009270
19, -0.000686
20, -0.000888
21, -0.011591
22, -0.007920
23, -0.009146
24, 0.011854
25, 0.001959
26, 0.001566
27, 0.000559
28, 0.000083
29, -0.001410
30, -0.002079
31, -0.001292
32, -0.001021
33, 0.002124
34, 0.009654
35, 0.007577
36, 0.020971
37, 0.019239
38, 0.015966
39, 0.018249
40, 0.015692
41, -0.023222
42, -0.009679
43, -0.023714
44, -0.014558
45, -0.017482
46, -0.016710
47, -0.024528
48, -0.035432
49, -0.033931
50, -0.030035
51, -0.021362
52, -0.013714
53, -0.011250
54, -0.007563
55, -0.002625
56, 0.008356
57, 0.020711
58, 0.036123
59, 0.058280
60, 0.098475
61, 0.012833
62, 0.025108
63, 0.096902
64, 0.072643
65, -0.082450
66, -0.128007
67, -0.067778
0, -0.009854
1, -0.018356
2, -0.011580
3, -0.006249
4, -0.007092
5, -0.010776
6, -0.009479
7, -0.002528
8, 0.003441
9, -0.012835
10, 0.004087
11, 0.014347
12, 0.016697
13, 0.020049
14, 0.013154
15, 0.050061
16, 0.036381
17, 0.021179
18, 0.018162
19, 0.022259
20, 0.016451
21, 0.013929
22, -0.001475
23, -0.012551
24, -0.024767
25, -0.020122
26, -0.024585
27, -0.034834
28, -0.039532
29, -0.043499
30, -0.049616
31, -0.045421
32, -0.037985
33, -0.028509
34, -0.022773
35, -0.016991
36, -0.009365
37, 0.010510
38, 0.023596
39, 0.027703
40, 0.052472
41, 0.078095
42, 0.025355
43, 0.006302
44, 0.071195
45, 0.096295
46, 0.039202
47, -0.150135
48, -0.031868
49, -0.009549
50, -0.011303
51, -0.018175
52, -0.011873
53, -0.008146
54, -0.008168
55, -0.006029
56, -0.003756
57, -0.006404
58, -0.004783
59, 0.001314
60, 0.009002
61, 0.013510
62, -0.000889
63, 0.002670
64, 0.003732
65, 0.018200
66, 0.011483
67, 0.008884
0, 0.017876
1, 0.010774
2, 0.029243
3, 0.001709
4, -0.013994
5, -0.032344
6, -0.025969
7, -0.029966
8, -0.031785
9, -0.028355
10, -0.031529
11, -0.033039
12, -0.033261
13, -0.022811
14, -0.008295
15, 0.053038
16, 0.062767
17, 0.007445
18, 0.028557
19, 0.102488
20, 0.081605
21, -0.058488
22, -0.120218
23, -0.065214
24, 0.058925
25, 0.043389
26, 0.006821
27, -0.011118
28, -0.010622
29, -0.025934
30, -0.012067
31, -0.005719
32, 0.001373
33, -0.008390
34, -0.009766
35, -0.010828
36, -0.005428
37, 0.000886
38, 0.003419
39, 0.005648
40, 0.002582
41, 0.000378
42, 0.000958
43, 0.002147
44, 0.001803
45, 0.007599
46, 0.006495
47, -0.000056
48, 0.007637
49, 0.016553
50, 0.022866
51, 0.031106
52, 0.048459
53, 0.042863
54, 0.019658
55, 0.010442
56, -0.028112
57, -0.028256
58, -0.040837
59, -0.048303
60, -0.044835
61, -0.034903
62, -0.018721
63, -0.018563
64, -0.018820
65, -0.018671
66, -0.017425
67, -0.010996
0, 0.039345
1, 0.027137
2, 0.058584
3, 0.100666
4, 0.014660
5, -0.130141
6, -0.122066
7, 0.014166
8, 0.098534
9, 0.019411
10, -0.006235
11, -0.014213
12, -0.007909
13, -0.011491
14, -0.006172
15, -0.002719
16, -0.004596
17, -0.009168
18, -0.007714
19, -0.006478
20, -0.004374
21, -0.000934
22, -0.002848
23, 0.011968
24, 0.017475
25, 0.019535
26, 0.019888
27, 0.020046
28, 0.045865
29, 0.040180
30, 0.021235
31, 0.020414
32, 0.014928
33, 0.019506
34, 0.023445
35, -0.007527
36, -0.021099
37, -0.030261
38, -0.028752
39, -0.039564
40, -0.029334
41, -0.030671
42, -0.046958
43, -0.044495
44, -0.046523
45, -0.042825
46, -0.026358
47, -0.012384
48, -0.000564
49, 0.020403
50, 0.018576
51, 0.026595
52, 0.020104
53, 0.035556
54, 0.051503
55, 0.047309
56, 0.035112
57, 0.079637
58, 0.048638
59, -0.067551
60, -0.107454
61, -0.064085
62, 0.079543
63, 0.029729
64, -0.011317
65, -0.013948
66, -0.015492
67, -0.005382
0, -0.008275
1, -0.009203
2, -0.004429
3, 0.002077
4, 0.003141
5, 0.015300
6, 0.012941
7, 0.020043
8, 0.022767
9, 0.047763
10, 0.034133
11, 0.033545
12, 0.012585
13, 0.004559
14, 0.028699
15, 0.002857
16, -0.016021
17, -0.028133
18, -0.024515
19, -0.036861
20, -0.040241
21, -0.038587
22, -0.038014
23, -0.042168
24, -0.033966
25, -0.022688
26, -0.016194
27, -0.011363
28, -0.016361
29, -0.016755
30, -0.014993
31, 0.063429
32, 0.115956
33, 0.107864
34, -0.127862
35, -0.157389
36, -0.030555
37, 0.151610
38, 0.061629
39, -0.010576
40, -0.025549
41, -0.009541
42, -0.008626
43, -0.004338
44, 0.002518
45, 0.000303
46, -0.003356
47, -0.005863
48, -0.005919
49, -0.010001
50, -0.001822
51, -0.000215
52, -0.000682
53, -0.000271
54, -0.001323
55, 0.001863
56, 0.000058
57, 0.001377
58, 0.000234
59, 0.001548
60, 0.013526
61, 0.011555
62, 0.020414
63, 0.018927
64, 0.024974
65, 0.057342
66, 0.054732
67, 0.035423
0, -0.057202
1, -0.045707
2, -0.029118
3, -0.021559
4, -0.026179
5, -0.027479
6, -0.025314
7, -0.013757
8, -0.011404
9, 0.003114
10, 0.019813
11, 0.033054
12, 0.041457
13, 0.037306
14, -0.006645
15, 0.033118
16, 0.090515
17, 0.077647
18, -0.081696
19, -0.165814
20, -0.083636
21, 0.069283
22, 0.104739
23, -0.003518
24, -0.023494
25, -0.025294
26, -0.014637
27, -0.002563
28, 0.005512
29, -0.005447
30, -0.007833
31, -0.007465
32, -0.002324
33, -0.006123
34, -0.005315
35, -0.005537
36, -0.004016
37, -0.005798
38, -0.004160
39, -0.004732
40, 0.023187
41, 0.021166
42, 0.024960
43, 0.054506
44, 0.055442
45, 0.041420
46, 0.028100
47, -0.015493
48, 0.015198
49, 0.052956
50, 0.006981
51, -0.022116
52, -0.030116
53, -0.037442
54, -0.030981
55, -0.020913
56, -0.028924
57, -0.029794
58, -0.025807
59, -0.028883
60, 0.003372
61, -0.010025
62, -0.005077
63, -0.015532
64, -0.026389
65, -0.022537
66, 0.011603
67, -0.011472
0, 0.013349
1, 0.044022
2, 0.102038
3, 0.054137
4, -0.059475
5, -0.082570
6, -0.039656
7, 0.000268
8, 0.001612
9, -0.000260
10, 0.003671
11, 0.006062
12, 0.002300
13, 0.002602
14, -0.009994
15, 0.006153
16, 0.009568
17, 0.008066
18, 0.004473
19, 0.002577
20, 0.003656
21, 0.002009
22, 0.004637
23, 0.008090
24, 0.007869
25, 0.002422
26, 0.002779
27, 0.002116
28, -0.002311
29, -0.012883
30, -0.002439
31, 0.001016
32, 0.006839
33, 0.003658
34, -0.004627
35, -0.003550
36, -0.000351
37, 0.002827
38, 0.002768
39, 0.001701
40, -0.003098
41, -0.004485
42, -0.001722
43, 0.003530
44, 0.002788
45, -0.000098
46, -0.002365
47, -0.001519
48, 0.001521
49, -0.000297
