-0.228071, -0.886849, -0.142661, 0.926752
-0.227766, -0.887368, -0.143014, 0.927228
-0.228064, -0.888214, -0.142553, 0.928041
-0.228237, -0.888217, -0.143015, 0.928157
-0.228202, -0.888693, -0.142457, 0.928518
-0.229029, -0.888932, -0.141566, 0.928814
-0.230155, -0.888958, -0.140862, 0.929010
-0.230499, -0.889265, -0.141105, 0.929425
-0.230045, -0.890015, -0.140836, 0.929990
-0.230019, -0.889836, -0.140692, 0.929791
-0.229995, -0.889960, -0.140660, 0.929899
-0.230069, -0.889502, -0.139561, 0.929313
-0.230517, -0.889565, -0.138962, 0.929395
-0.231397, -0.890380, -0.138520, 0.930327
-0.231712, -0.890354, -0.138609, 0.930394
-0.231327, -0.890141, -0.138495, 0.930078
-0.230980, -0.890519, -0.138003, 0.930280
-0.230382, -0.890668, -0.138242, 0.930310
-0.229654, -0.890614, -0.138748, 0.930153
-0.229953, -0.890659, -0.139106, 0.930324
-0.229459, -0.890795, -0.138845, 0.930293
-0.229969, -0.891391, -0.138804, 0.930983
-0.229854, -0.891074, -0.138378, 0.930588
-0.229847, -0.891073, -0.138482, 0.930601
-0.230413, -0.891546, -0.138380, 0.931179
-0.230827, -0.891687, -0.138386, 0.931417
-0.230912, -0.892572, -0.138392, 0.932287
-0.230799, -0.892800, -0.138980, 0.932564
-0.231078, -0.892436, -0.139023, 0.932291
-0.230470, -0.891729, -0.139645, 0.931557
-0.230306, -0.891946, -0.139524, 0.931706
-0.230635, -0.892521, -0.139415, 0.932321
-0.230644, -0.891901, -0.140387, 0.931876
-0.230748, -0.891722, -0.140580, 0.931759
-0.230746, -0.891182, -0.140462, 0.931224
-0.231031, -0.891360, -0.141037, 0.931552
-0.230810, -0.892373, -0.142526, 0.932693
-0.230420, -0.891672, -0.142893, 0.931982
-0.205547, -0.891137, -0.144877, 0.925940
-0.207415, -0.890940, -0.145202, 0.926218
-0.210717, -0.891996, -0.144229, 0.927825
-0.213782, -0.892186, -0.142770, 0.928484
-0.216825, -0.891979, -0.143015, 0.929028
-0.219465, -0.891223, -0.142944, 0.928912
-0.222031, -0.891018, -0.142782, 0.929299
-0.224243, -0.889601, -0.143026, 0.928510
-0.224323, -0.888800, -0.143829, 0.927887
-0.199778, -0.887986, -0.146789, 0.921942
-0.201941, -0.890097, -0.150034, 0.924966
-0.203123, -0.891521, -0.154023, 0.927250
-0.202945, -0.889864, -0.157123, 0.926138
-0.203357, -0.889796, -0.158550, 0.926406
-0.205446, -0.891061, -0.158568, 0.928085
-0.207610, -0.891535, -0.159168, 0.929124
-0.208793, -0.890919, -0.157372, 0.928492
-0.209571, -0.892924, -0.154298, 0.930076
-0.210938, -0.893590, -0.151145, 0.930507
-0.212645, -0.893810, -0.147531, 0.930527
-0.214371, -0.893723, -0.144086, 0.930299
-0.216495, -0.892697, -0.141377, 0.929390
-0.219837, -0.892059, -0.139427, 0.929267
-0.223033, -0.892338, -0.137966, 0.930078
-0.225526, -0.892684, -0.138986, 0.931162
-0.226145, -0.892047, -0.139223, 0.930738
-0.225843, -0.889768, -0.139923, 0.928585
-0.226336, -0.890562, -0.142303, 0.929827
-0.226396, -0.893267, -0.144735, 0.932807
-0.249733, -0.893330, -0.144491, 0.938766
-0.248201, -0.892817, -0.139892, 0.937175
-0.246442, -0.892546, -0.136438, 0.935942
-0.243428, -0.893250, -0.134111, 0.935488
-0.239287, -0.893978, -0.128126, 0.934276
-0.235754, -0.893685, -0.124203, 0.932565
-0.233244, -0.893990, -0.121648, 0.931890
-0.229842, -0.897392, -0.122755, 0.934456
-0.222393, -0.901494, -0.126280, 0.937068
-0.214836, -0.902908, -0.129159, 0.937059
-0.210902, -0.902664, -0.130969, 0.936181
-0.208033, -0.904719, -0.130262, 0.937423
-0.206502, -0.906566, -0.128945, 0.938687
-0.204266, -0.907565, -0.127080, 0.938908
-0.201015, -0.906472, -0.125694, 0.936962
-0.196565, -0.906437, -0.125713, 0.935986
-0.193421, -0.907543, -0.126606, 0.936523
-0.187350, -0.908728, -0.126727, 0.936454
-0.183799, -0.909319, -0.125864, 0.936207
-0.184136, -0.909376, -0.124406, 0.936135
-0.185297, -0.909144, -0.123290, 0.935990
-0.185674, -0.907987, -0.125010, 0.935170
-0.182387, -0.905998, -0.128016, 0.932999
-0.177427, -0.906580, -0.132374, 0.933215
-0.171631, -0.906724, -0.137849, 0.933064
-0.163556, -0.905905, -0.144913, 0.931888
-0.154576, -0.904790, -0.126652, 0.926596
-0.147169, -0.905588, -0.135525, 0.927424
-0.141557, -0.906021, -0.143504, 0.928174
-0.139469, -0.904705, -0.148929, 0.927428
-0.139690, -0.902478, -0.152348, 0.925846
-0.141701, -0.898675, -0.152212, 0.922423
-0.145895, -0.896203, -0.149853, 0.920283
-0.147473, -0.892936, -0.148606, 0.917152
-0.144407, -0.894075, -0.147874, 0.917655
-0.138691, -0.894435, -0.147021, 0.916987
-0.130308, -0.898267, -0.142460, 0.918781
-0.128588, -0.903513, -0.136607, 0.922785
-0.134199, -0.910885, -0.128814, 0.929685
-0.148308, -0.926046, -0.123460, 0.945938
-0.164910, -0.952950, -0.110862, 0.973447
-0.175927, -0.971174, -0.097976, 0.991831
-0.199670, -0.982064, -0.079091, 1.005273
-0.224744, -0.987308, -0.073198, 1.015207
-0.248247, -0.987285, -0.071596, 1.020531
-0.268142, -0.971529, -0.071906, 1.010416
-0.284317, -0.948071, -0.072769, 0.992457
-0.295237, -0.932757, -0.073447, 0.981119
-0.303817, -0.930454, -0.074739, 0.981650
-0.313442, -0.923834, -0.081932, 0.978993
-0.317135, -0.910297, -0.097253, 0.968852
-0.317785, -0.890161, -0.116870, 0.952383
-0.311404, -0.881437, -0.137332, 0.944862
-0.304520, -0.881364, -0.150577, 0.944568
-0.298712, -0.879402, -0.157625, 0.942031
-0.297305, -0.872899, -0.162211, 0.936299
-0.297471, -0.863354, -0.165946, 0.928120
-0.296857, -0.849746, -0.172419, 0.916472
-0.294014, -0.841774, -0.179893, 0.909610
-0.290027, -0.832899, -0.186615, 0.901477
-0.286441, -0.827382, -0.192174, 0.896404
-0.283694, -0.823179, -0.199118, 0.893170
-0.278646, -0.817503, -0.207699, 0.888309
-0.249108, -0.814294, -0.216193, 0.878561
-0.244967, -0.810461, -0.221108, 0.875069
-0.238763, -0.805213, -0.228933, 0.870509
-0.231084, -0.800967, -0.237138, 0.866708
-0.227327, -0.798666, -0.246170, 0.866108
